en,bg,description,file,hash
"After connecting, Ichiban will show Search Console metrics for 7, 28, 90, 180, and 365 days, including daily trends, top pages, top queries, countries, devices, search appearance, and cached Page Indexing scans.","След свързване Ichiban ще покаже Search Console показатели за 7, 28, 90, 180 и 365 дни, включително дневни тенденции, най-популярни страници, най-популярни заявки, държави, устройства, външен вид при търсене и кеширани сканирания за индексиране на страници.",,site/modules/Ichiban/ProcessIchiban.module.php,d5ad36a5c11aa3bfcd6490071960510a
Connect GSC,Свържете GSC,,site/modules/Ichiban/ProcessIchiban.module.php,5169a3e73c792b659bf7ea3ebcf90d2a
Use these values,Използвайте тези стойности,,site/modules/Ichiban/ProcessIchiban.module.php,380619beb0f00818c369ec13a9649649
Authorized redirect URI,Упълномощено URI за пренасочване,,site/modules/Ichiban/ProcessIchiban.module.php,443d5d24c0964c6c49c5f81670d37624
Search Console property,Search Console собственост,,site/modules/Ichiban/ProcessIchiban.module.php,2271a30c6775a2b462687d705c876d30
"Enter the exact Search Console property you use. For Domain properties, use only the bare domain, for example lqrs.uk. Ichiban automatically sends it to Google as a sc-domain property. Use https://example.com/ only for URL-prefix properties.","Въведете точното свойство Search Console, което използвате. За свойства на домейн използвайте само гол домейн, например lqrs.uk. Ichiban автоматично го изпраща на Google като собственост на sc-домейн. Използвайте https://example.com/ само за свойства на URL-префикс.",,site/modules/Ichiban/ProcessIchiban.module.php,a786f0cf80cfb5d5d10abf81ce3a6838
How to connect,Как да се свържете,,site/modules/Ichiban/ProcessIchiban.module.php,84d1dfd4219bd088fcf71f136fd6b604
Create or choose a Google Cloud project.,Създайте или изберете проект в Google Cloud.,,site/modules/Ichiban/ProcessIchiban.module.php,93aac15bf6a45d37a5a7bc4ffe7e8e2e
Create OAuth credentials.,Създайте OAuth идентификационни данни.,,site/modules/Ichiban/ProcessIchiban.module.php,6237e1dab705b80dca50dd7791bca8a9
Publish the OAuth app.,Публикувайте приложението OAuth.,,site/modules/Ichiban/ProcessIchiban.module.php,56cc2183e22b64a8393c94666179c05d
Save credentials in Ichiban.,Запазете идентификационните данни в Ichiban.,,site/modules/Ichiban/ProcessIchiban.module.php,dac233cae924b8d77e260ec9cf5dc33b
Connect your Google account.,Свържете вашия Google акаунт.,,site/modules/Ichiban/ProcessIchiban.module.php,7b89353113f03e281ea7e3d43c50658a
Run optional indexing scan.,Стартирайте незадължително сканиране за индексиране.,,site/modules/Ichiban/ProcessIchiban.module.php,cb468820ea79505bed3bd0deee6600b7
Enable Search Console API,Активирайте Search Console API,,site/modules/Ichiban/ProcessIchiban.module.php,f121c1352efd213144968c77f03fd8ba
OAuth client setup,Настройка на OAuth клиент,,site/modules/Ichiban/ProcessIchiban.module.php,ba9213abcc9cca89ead1239782c52a0d
What appears after connection,Какво се появява след свързване,,site/modules/Ichiban/ProcessIchiban.module.php,1a5dec6593f3a1fd20673ea7830c8f9c
Date ranges,Периоди от време,,site/modules/Ichiban/ProcessIchiban.module.php,b719f89abe2683830aa364c642fa393a
Daily trend,Ежедневна тенденция,,site/modules/Ichiban/ProcessIchiban.module.php,e81292f7a544bdf1ab7316beefd13be3
Rows per detail,Редове на детайл,,site/modules/Ichiban/ProcessIchiban.module.php,239eaebc34634cca9787fc149972746c
Page Indexing,Индексиране на страници,,site/modules/Ichiban/ProcessIchiban.module.php,da47ac89c1a3597ba4b513b7c2fa4ca7
Section,Раздел,,site/modules/Ichiban/ProcessIchiban.module.php,d2c24d59e0baff4d0155fbdf62590867
Breakdowns,Разбивки,,site/modules/Ichiban/ProcessIchiban.module.php,ff1cc00548a7265a8600c7ea86675f39
Revisions,Ревизии,,site/modules/Ichiban/ProcessIchiban.module.php,fd88b11cfde6aa5e3c7ff0553b534885
SEO Revisions,SEO Ревизии,,site/modules/Ichiban/ProcessIchiban.module.php,91c51ab91c24548fd5427de8a0e7f31f
Review tracked SEO field changes and restore previous values when a page edit needs to be rolled back.,"Прегледайте проследените промени в полето SEO и възстановете предишни стойности, когато редакцията на страница трябва да бъде върната назад.",,site/modules/Ichiban/ProcessIchiban.module.php,a1aac973a63feb1fd57f355743594c90
recent revisions,скорошни ревизии,,site/modules/Ichiban/ProcessIchiban.module.php,530945749366f603712bd4d24e0111e1
What is tracked?,Какво се проследява?,,site/modules/Ichiban/ProcessIchiban.module.php,02855514ddbae9c70d07f449379222a0
No SEO revisions yet,Все още няма ревизии на SEO,,site/modules/Ichiban/ProcessIchiban.module.php,6bf3a349304b11418b6a2f280da6a678
Date,Дата,,site/modules/Ichiban/ProcessIchiban.module.php,44749712dbec183e983dcd78a7736c41
%d more changes,%d още промени,,site/modules/Ichiban/ProcessIchiban.module.php,49aea55a61e372375780c2356ff3c9ca
Reports,Доклади,,site/modules/Ichiban/ProcessIchiban.module.php,c91c7b93c28cd18741b71f727ee81ee3
SEO Reports,SEO Доклади,,site/modules/Ichiban/ProcessIchiban.module.php,81ba12f30d83c378af285a0371230353
Report settings saved.,Настройките на отчета са запазени.,,site/modules/Ichiban/ProcessIchiban.module.php,15f016ff5c23d5df2b3f38a408b5edf5
Report JSON generated.,Генериран отчет JSON.,,site/modules/Ichiban/ProcessIchiban.module.php,07225234b62f106f4bcec15723b1891c
Enter a valid recipient email address for the test.,Въведете валиден имейл адрес на получател за теста.,,site/modules/Ichiban/ProcessIchiban.module.php,bb14575c101749a7c485e4a2969d1a25
Test report sent to %s.,Докладът от теста е изпратен до %s.,,site/modules/Ichiban/ProcessIchiban.module.php,86c9c8aedf1b4156d0df0827e5fcc95e
Test report could not be sent. Check the selected WireMail provider and sender settings.,Докладът от теста не можа да бъде изпратен. Проверете избрания доставчик на WireMail и настройките на изпращача.,,site/modules/Ichiban/ProcessIchiban.module.php,9a4b615ca2f061284e2f889a5e0406a7
Monthly,Месечно,,site/modules/Ichiban/ProcessIchiban.module.php,9030e39f00132d583da4122532e509e9
In development,В развитие,,site/modules/Ichiban/ProcessIchiban.module.php,be78895889e8bb7c29f2b40b8b9027ce
Never,Никога,,site/modules/Ichiban/ProcessIchiban.module.php,6e7b34fa59e1bd229b207892956dc41c
Email reports,Доклади по имейл,,site/modules/Ichiban/ProcessIchiban.module.php,555c449850a679d325c002d6081e9373
Reports are in development,Докладите са в процес на разработка,,site/modules/Ichiban/ProcessIchiban.module.php,9f209867ef413cf433f09d82c8d3728e
"LazyCron will generate the report as JSON, store the latest snapshot here, and send the same report by email. DOCX export is available for printing or sharing with a client.","LazyCron ще генерира отчета като JSON, ще съхрани най-новата моментна снимка тук и ще изпрати същия отчет по имейл. Експортирането на DOCX е достъпно за отпечатване или споделяне с клиент.",,site/modules/Ichiban/ProcessIchiban.module.php,db19324b69e6523d959f877cc425ae59
Current schedule: %s,Текущ график: %s,,site/modules/Ichiban/ProcessIchiban.module.php,c9d0f684bd8afe89509359f6f64af465
Email delivery is enabled in settings.,Доставката на имейл е активирана в настройките.,,site/modules/Ichiban/ProcessIchiban.module.php,f5ea5a57edff2817de95a4a680310939
Last generated: %s,Последно генерирано: %s,,site/modules/Ichiban/ProcessIchiban.module.php,c20ff854937e5b0fa34512a7281f0eb5
Recipients: %s,Получатели: %s,,site/modules/Ichiban/ProcessIchiban.module.php,3d142456f4594a65bf0328b48c3ea3cb
"A short operational digest: current SEO score, new critical issues, pages that need attention, Search Console movement, and indexing warnings from the latest cached scan.","Кратък оперативен дайджест: текущ SEO резултат, нови критични проблеми, страници, които се нуждаят от внимание, Search Console движение и предупреждения за индексиране от последното кеширано сканиране.",,site/modules/Ichiban/ProcessIchiban.module.php,ef526c8948e5024b155827fe4d6ab441
"A broader trend summary: score change, issue totals, top winning and losing pages, query visibility, cleanup activity, redirect hits, and recommendations for the next month.","По-обширно обобщение на тенденциите: промяна в резултата, общи бройки на проблеми, най-печеливши и губещи страници, видимост на заявките, дейност по почистване, пренасочване на посещения и препоръки за следващия месец.",,site/modules/Ichiban/ProcessIchiban.module.php,672d04b68f6e2446736244f5394f33a1
Planned report data,Планирани отчетни данни,,site/modules/Ichiban/ProcessIchiban.module.php,3c60f8a18255c43f46adf559658e9469
SEO health score and critical audit issues,SEO здравен резултат и критични проблеми с одита,,site/modules/Ichiban/ProcessIchiban.module.php,ba95ccf5ff1e3c1e123d72d3b5839600
"Missing titles, descriptions, OG images, and noindex pages","Липсващи заглавия, описания, OG изображения и страници без индекс",,site/modules/Ichiban/ProcessIchiban.module.php,5514beefa3cf9fb90a5aab1b5635fe39
"Search Console clicks, impressions, CTR, and average position","Search Console кликвания, импресии, CTR и средна позиция",,site/modules/Ichiban/ProcessIchiban.module.php,0d08eb3c00cf5df40cebd7cd903d9ef4
"Top pages, top queries, countries, devices, and search appearance","Най-популярни страници, най-популярни заявки, държави, устройства и външен вид при търсене",,site/modules/Ichiban/ProcessIchiban.module.php,c941e3e28d391260d0ab99b8eae0543f
Page Indexing sample scan issues,Примерни проблеми при сканиране на индексиране на страници,,site/modules/Ichiban/ProcessIchiban.module.php,7489962f8f744553c84540b49cdfe252
"Recent redirects, cleanup blocks, and SEO revisions","Скорошни пренасочвания, блокове за почистване и SEO ревизии",,site/modules/Ichiban/ProcessIchiban.module.php,65c0c6e55aebd2915fcf247e41d31324
Latest JSON report,Последен отчет на JSON,,site/modules/Ichiban/ProcessIchiban.module.php,adbf210d8192e10cdb1b48623db1bc0a
Generate report JSON,Генериране на отчет JSON,,site/modules/Ichiban/ProcessIchiban.module.php,2d6f6e522bfa1c678f32eaafac824604
Download DOCX,Изтеглете DOCX,,site/modules/Ichiban/ProcessIchiban.module.php,7346caa5c044baf6fa89eef9027e0dc2
No report JSON has been generated yet.,Все още не е генериран отчет JSON.,,site/modules/Ichiban/ProcessIchiban.module.php,6371fb284d0f3d642f925706554074a4
SEO score,SEO резултат,,site/modules/Ichiban/ProcessIchiban.module.php,074b37a1f8c8d097db329269306dc82a
priority issues,приоритетни въпроси,,site/modules/Ichiban/ProcessIchiban.module.php,511f2908daccf3e43e3b2aadb757c69f
redirects,пренасочва,,site/modules/Ichiban/ProcessIchiban.module.php,2d8413ae32cda5259e93d4f3666f1235
Report settings,Настройки на отчета,,site/modules/Ichiban/ProcessIchiban.module.php,d7ef833eef4eab6e04dae7e2d02281e2
Enable scheduled SEO email reports,Активирайте планираните SEO отчети по имейл,,site/modules/Ichiban/ProcessIchiban.module.php,02aeff7b30592ea88903bc067d53d785
Frequency,Честота,,site/modules/Ichiban/ProcessIchiban.module.php,7cf395303ce3665a9834721d4b748e4b
Recipients,Получатели,,site/modules/Ichiban/ProcessIchiban.module.php,5959cf158e76f7c6f27bff2917ee05b1
Include Google Search Console summary,Включете обобщение на Google Search Console,,site/modules/Ichiban/ProcessIchiban.module.php,b738447fc9dae2d3887e9c28dfb6dab1
Mailer,Мейлър,,site/modules/Ichiban/ProcessIchiban.module.php,ab7cdc2b180fc58564cd06e2e1507977
From email,От имейл,,site/modules/Ichiban/ProcessIchiban.module.php,3b4d5020b407b2eae50b456767d206b3
From name,От името,,site/modules/Ichiban/ProcessIchiban.module.php,c3a7ea0c38bac179a545dbfaf4ebb013
Save report settings,Запазване на настройките на отчета,,site/modules/Ichiban/ProcessIchiban.module.php,ee6194f4ccfdbe7933961e43d6f90d76
Send Test Mail,Изпратете пробна поща,,site/modules/Ichiban/ProcessIchiban.module.php,36919f04baddfe13a8f360fab4d3b8c6
"Save your settings first, then test. The email is sent through the currently selected WireMail provider.",Първо запазете настройките си и след това тествайте. Имейлът се изпраща чрез текущо избрания доставчик на WireMail.,,site/modules/Ichiban/ProcessIchiban.module.php,a7cdc8690b95d29021411bc235e02e00
Recipient email address,Имейл адрес на получател,,site/modules/Ichiban/ProcessIchiban.module.php,718ab67ab696216232f873a816b4c3ae
PHP ZipArchive extension is required to generate DOCX reports.,Разширението PHP ZipArchive е необходимо за генериране на DOCX отчети.,,site/modules/Ichiban/ProcessIchiban.module.php,77583b688213cdb648ab7259d4b743da
Default (site WireMail setting),По подразбиране (настройка WireMail на сайта),,site/modules/Ichiban/ProcessIchiban.module.php,22b68561382eae5a367978df7489a588
Cleanup,Почистване,,site/modules/Ichiban/ProcessIchiban.module.php,8c6384dda98d8864d00e29dc96179970
Crawl & Search Cleanup,Почистване при обхождане и търсене,,site/modules/Ichiban/ProcessIchiban.module.php,2f33b05b959e88dac60b3ade4c27982c
Cleanup log table is not available yet.,Таблицата с дневник за почистване все още не е налична.,,site/modules/Ichiban/ProcessIchiban.module.php,5b710bb3eabf36b0fd2fad5981e4c49d
Monitor spam search queries and lightweight crawl-surface cleanup that keeps low-value URLs out of public search paths.,"Наблюдавайте заявките за търсене на нежелана поща и лекото почистване на повърхността за обхождане, което предпазва URLs с ниска стойност извън публичните пътища за търсене.",,site/modules/Ichiban/ProcessIchiban.module.php,8fbde3592f3d8a4f25335e0eb1131b15
On,включено,,site/modules/Ichiban/ProcessIchiban.module.php,521c36a31c2762741cf0f8890cbe05e3
recent blocks,скорошни блокове,,site/modules/Ichiban/ProcessIchiban.module.php,cc25395c697bda6b15d8c719c91305c9
unique IPs,уникални IP адреси,,site/modules/Ichiban/ProcessIchiban.module.php,9a9938cc7d9d0bb27617530349ebe7f2
custom patterns,персонализирани модели,,site/modules/Ichiban/ProcessIchiban.module.php,84ba93e6ab6d556b08280bfe7ed8c5c8
Current action,Актуално действие,,site/modules/Ichiban/ProcessIchiban.module.php,43f46ad0a6a808aa9c365af10603d239
No blocked queries logged yet,Все още няма регистрирани блокирани заявки,,site/modules/Ichiban/ProcessIchiban.module.php,b505562d3d31085f4552c94d6e6d5d48
Sitemap,Карта на сайта,,site/modules/Ichiban/ProcessIchiban.module.php,5813ce0ec7196c492c97596718f71969
XML Sitemap,XML Карта на сайта,,site/modules/Ichiban/ProcessIchiban.module.php,7036538ac2854b23d072ec99da8f5b0a
"Generated %d sitemap file(s), %s URLs in %.2fs.","Генерирани %d файл(ове) карта на сайта, %s URLs в %.2fs.",,site/modules/Ichiban/ProcessIchiban.module.php,77cef957a2ef87caa1adff97fe75dfed
Sitemap generation failed: ,Неуспешно генериране на карта на сайта: ,,site/modules/Ichiban/ProcessIchiban.module.php,aa4d6eca815f814ae8d66b7a0e9ace89
Sitemap files deleted.,Файловете със Sitemap са изтрити.,,site/modules/Ichiban/ProcessIchiban.module.php,bef940614944b349e06fa81bd9d62db6
Sitemap directory created.,Създадена е директория със Sitemap.,,site/modules/Ichiban/ProcessIchiban.module.php,2c4ef09ebfa180f06b1d4ac5a6bbaa13
Off,Изкл,,site/modules/Ichiban/ProcessIchiban.module.php,d15305d7a4e34e02489c74a5ef542f36
Generate and inspect the XML sitemap files served by Ichiban.,"Генерирайте и проверете XML файловете с карта на сайта, обслужвани от Ichiban.",,site/modules/Ichiban/ProcessIchiban.module.php,200a4445b971d7a768a8f3f6efd283ba
Open Sitemap Settings,Отворете Настройки на Sitemap,,site/modules/Ichiban/ProcessIchiban.module.php,7af59ca1298bf39877eea71c7450924c
files,файлове,,site/modules/Ichiban/ProcessIchiban.module.php,45b963397aa40d4a0063e0d85e4fe7a1
URLs,URLs,,site/modules/Ichiban/ProcessIchiban.module.php,6f0118397671d5cdea6c525a67f4753c
total size,общ размер,,site/modules/Ichiban/ProcessIchiban.module.php,9093525a73c1e95a729e1392e4ede0c6
OK,OK,,site/modules/Ichiban/ProcessIchiban.module.php,e0aa021e21dddbd6d8cecec71e9cf564
LazyCron,LazyCron,,site/modules/Ichiban/ProcessIchiban.module.php,30d7a80090e845f560b7784238e85969
Public index,Публичен индекс,,site/modules/Ichiban/ProcessIchiban.module.php,0742c642fa68e53b7605f135544a243f
Last generated,Последно генерирано,,site/modules/Ichiban/ProcessIchiban.module.php,aa9053ec771f1c66b14089ff8b2be89b
Directory,Справочник,,site/modules/Ichiban/ProcessIchiban.module.php,e73cda510e8bb947f7e61089e5581494
Auto regeneration,Автоматична регенерация,,site/modules/Ichiban/ProcessIchiban.module.php,8958c951653a6c1ba525bf7232d20caa
"Sitemap auto-regeneration is enabled, but LazyCron is not installed. Install the core LazyCron module or use Generate Now manually.","Автоматичното повторно генериране на карта на сайта е активирано, но LazyCron не е инсталиран. Инсталирайте основния модул LazyCron или използвайте Generate Now ръчно.",,site/modules/Ichiban/ProcessIchiban.module.php,1d9c6da96b457bdd5259ae38c86cc080
The sitemap directory does not exist yet.,Директорията с карта на сайта все още не съществува.,,site/modules/Ichiban/ProcessIchiban.module.php,3511021951e6cabe1ef6547dfaacbcaa
Create Directory,Създаване на директория,,site/modules/Ichiban/ProcessIchiban.module.php,1a66ebe97638ee1c7c8f277aacb01e5e
The sitemap directory is not writable.,Директорията на картата на сайта не може да се записва.,,site/modules/Ichiban/ProcessIchiban.module.php,5eefd5c32b1e8ae11379ede114ef4ead
Generating...,Генериране...,,site/modules/Ichiban/ProcessIchiban.module.php,530a6ed46ff9e1aa707e0af48a465be7
Delete Files,Изтриване на файлове,,site/modules/Ichiban/ProcessIchiban.module.php,9e58e0e2c85e2f645c34af266791657c
No sitemap files yet,Все още няма файлове със карта на сайта,,site/modules/Ichiban/ProcessIchiban.module.php,16ee2ae1c432ef5c40d9b4ac537491dc
File,Файл,,site/modules/Ichiban/ProcessIchiban.module.php,0b27918290ff5323bea1e3b78a9cf04e
index,индекс,,site/modules/Ichiban/ProcessIchiban.module.php,6a992d5529f459a44fee58c733255e86
Disabled,Забранено,,site/modules/Ichiban/ProcessIchiban.module.php,b9f5c797ebbf55adccdd8539a65a0241
Waiting for LazyCron module,Изчакване на модул LazyCron,,site/modules/Ichiban/ProcessIchiban.module.php,1527913f2df3d5298c0648cd8b52e90e
"%s, minimum interval %d seconds","%s, минимален интервал %d секунди",,site/modules/Ichiban/ProcessIchiban.module.php,2c450a87221f73b6299b349f0eebdbfb
Migration,миграция,,site/modules/Ichiban/ProcessIchiban.module.php,19f59b74448f6a27519db281a44e4b12
SEO Migration,SEO Миграция,,site/modules/Ichiban/ProcessIchiban.module.php,d65d3e75a29453ce407a987b950ea6bf
"Repaired duplicate Ichiban fields. Kept %s, removed %s from %d template(s), copied %d row(s). Backups: %s.","Поправени дублирани Ichiban полета. Запазен %s, премахнат %s от %d шаблон(и), копиран %d ред(ове). Резервни копия: %s.",,site/modules/Ichiban/ProcessIchiban.module.php,9fbd0aa4cbdcb9a0592cd0f899d7ce45
Converted field %s. Backup table: %s. Rows migrated: %d.,Преобразувано поле %s. Резервна таблица: %s. Мигрирани редове: %d.,,site/modules/Ichiban/ProcessIchiban.module.php,e7b762ae23ff58d931eae481c208f566
Convert existing SeoMaestro fields to Ichiban without deleting the field or losing per-page SEO data.,"Преобразувайте съществуващи SeoMaestro полета в Ichiban, без да изтривате полето или да губите SEO данни на страница.",,site/modules/Ichiban/ProcessIchiban.module.php,e657b03d129c75fe7906187a5aab9166
SeoMaestro reference,SeoMaestro справка,,site/modules/Ichiban/ProcessIchiban.module.php,a745e6adcf5830f34bd49d67a4615509
Find SeoMaestro fields,Намерете SeoMaestro полета,,site/modules/Ichiban/ProcessIchiban.module.php,878ef99969f24c1bb0b091ea84391c43
Create a table backup,Създайте резервно копие на таблица,,site/modules/Ichiban/ProcessIchiban.module.php,79061263518514152c480906a1677e4d
Convert data and switch type,Преобразуване на данни и превключване на типа,,site/modules/Ichiban/ProcessIchiban.module.php,797fa1d3ee920c779c2bf520017431ad
FieldtypeIchiban is not installed yet. Install it from Modules before running a migration.,"FieldtypeIchiban все още не е инсталиран. Инсталирайте го от модули, преди да стартирате миграция.",,site/modules/Ichiban/ProcessIchiban.module.php,9b913bfac7efd6b6a3e6301ae4156cee
No SeoMaestro fields found,Няма намерени SeoMaestro полета,,site/modules/Ichiban/ProcessIchiban.module.php,2e7bfb05187020c3ff85b53ec5a64901
Field,Поле,,site/modules/Ichiban/ProcessIchiban.module.php,6f16a5f8ff5d75ab84c018adacdfcbb7
None,Няма,,site/modules/Ichiban/ProcessIchiban.module.php,6adf97f83acf6453d4a6a4b1070f3754
Create a backup and convert this field to Ichiban?,Създаване на резервно копие и конвертиране на това поле в Ichiban?,,site/modules/Ichiban/ProcessIchiban.module.php,683bbabbc942967ecf2d819ad6b230f0
Before you run it,Преди да го стартирате,,site/modules/Ichiban/ProcessIchiban.module.php,6c4a12988eee52faf677b0ba81a0d60f
Field tokens like {title} become Ichiban field sources; custom text stays custom text.,Полеви токени като {title} стават източници на поле Ichiban; персонализираният текст остава персонализиран текст.,,site/modules/Ichiban/ProcessIchiban.module.php,c81ce93ae3b85794289232491c159941
"Field tokens become sources, custom copy is preserved.","Токените на полетата стават източници, персонализираното копие се запазва.",,site/modules/Ichiban/ProcessIchiban.module.php,b5d6c6f7b7366b52649bd3d0599a4c32
Copied as the page canonical override when it is not inherited.,"Копирано като канонична замяна на страницата, когато не е наследено.",,site/modules/Ichiban/ProcessIchiban.module.php,01f0daf761da2a9bedbf32f5c6c038e6
Field tokens become sources for social title output.,Полевите жетони стават източници за извеждане на социални заглавия.,,site/modules/Ichiban/ProcessIchiban.module.php,80596546abff1f2d450e7364efc1987b
Field tokens become sources for social description output.,Токените на полето стават източници за извеждане на социално описание.,,site/modules/Ichiban/ProcessIchiban.module.php,2d370202ef1621a980a4720fa4cfc741
Copied as the selected OG image source. Ichiban resolves image output at render time.,Копирано като избран източник на изображение OG. Ichiban разрешава извеждането на изображение по време на рендиране.,,site/modules/Ichiban/ProcessIchiban.module.php,6de748487fb10d7bb6401237d3089fd2
Copied as alternate text for the OG image.,Копирано като алтернативен текст за изображението OG.,,site/modules/Ichiban/ProcessIchiban.module.php,235b78afb8eb5097f7ac022c1794ebba
Copied when SeoMaestro stored an explicit type.,"Копирано, когато SeoMaestro съхранява явен тип.",,site/modules/Ichiban/ProcessIchiban.module.php,db63810c354e9cbc7a45c3346f27378f
Copied as the page Twitter/X card mode.,Копирано като режим на карта на страницата Twitter/X.,,site/modules/Ichiban/ProcessIchiban.module.php,1df72f56060ebb5e833fd2cb7789d10b
Copied as the page creator handle.,Копирано като манипулатор за създаване на страница.,,site/modules/Ichiban/ProcessIchiban.module.php,cd7881e988df3f0df6969b714476611a
Copied only when the value is not inherit.,Копира се само когато стойността не е наследена.,,site/modules/Ichiban/ProcessIchiban.module.php,26f5e971c7d642983712af156444ddc7
Copied only when the value is not inherit; otherwise Ichiban defaults to included.,Копира се само когато стойността не е наследена; в противен случай Ichiban по подразбиране е включен.,,site/modules/Ichiban/ProcessIchiban.module.php,b47fedd4584c551ec79be26f71ff7f9f
Copied as the page-level sitemap priority.,Копирано като приоритет на Sitemap на ниво страница.,,site/modules/Ichiban/ProcessIchiban.module.php,2612b522c46c4a297a91f7a0b466d9bc
Copied as the page-level change frequency.,Копирано като честота на промяна на ниво страница.,,site/modules/Ichiban/ProcessIchiban.module.php,ba173a09bd5663626abf06d1d17c0bf9
Data mapping,Картографиране на данни,,site/modules/Ichiban/ProcessIchiban.module.php,e4ba3304db42b31af4707c0c3d7b332b
Schema type defaults to WebPage,Типът на схемата по подразбиране е WebPage,,site/modules/Ichiban/ProcessIchiban.module.php,55b011f515642256f8b7b158ca540931
What moves,Какво се движи,,site/modules/Ichiban/ProcessIchiban.module.php,8af23e5c696200bada06372ecbc8f832
Field tokens,Полеви жетони,,site/modules/Ichiban/ProcessIchiban.module.php,677b1ea8ae4decc1f5986dd983248cde
Backup,Архивиране,,site/modules/Ichiban/ProcessIchiban.module.php,3500ba09d0538297440ca620c9dd46bf
Duplicate Ichiban fields detected,Открити са дублирани Ichiban полета,,site/modules/Ichiban/ProcessIchiban.module.php,d6fb57faa1c48b0de3719ef0cf38ce65
This site has more than one FieldtypeIchiban field. Ichiban will keep %s as the canonical SEO field and can remove %s from templates after backing up both tables.,Този сайт има повече от едно поле FieldtypeIchiban. Ichiban ще запази %s като канонично поле SEO и може да премахне %s от шаблони след архивиране на двете таблици.,,site/modules/Ichiban/ProcessIchiban.module.php,ecc74abd82c584b28d88e3e469a62273
"Backup both tables, copy missing rows into seo, and remove the duplicate field from templates?","Архивиране на двете таблици, копиране на липсващи редове в SEO и премахване на дублиращото се поле от шаблоните?",,site/modules/Ichiban/ProcessIchiban.module.php,5f8e2d56c22060808c3d63f7dd43246e
Schema Builder,Конструктор на схеми,,site/modules/Ichiban/ProcessIchiban.module.php,4be02862798fb8a7f780a94f2c62cf7c
Schema builder mappings saved.,Съпоставянията на конструктора на схеми са запазени.,,site/modules/Ichiban/ProcessIchiban.module.php,9b6769725cbc5375769b5e538b2fe18e
"Create Schema.org nodes in a database-backed builder. Pick a type, choose templates, then map schema properties to ProcessWire fields or source expressions.","Създайте Schema.org възли в създател, поддържан от база данни. Изберете тип, изберете шаблони, след това съпоставете свойствата на схемата към ProcessWire полета или изходни изрази.",,site/modules/Ichiban/ProcessIchiban.module.php,7886b38e0032a933dba52f031169d272
Save Schemas,Запазване на схеми,,site/modules/Ichiban/ProcessIchiban.module.php,4b90b6f8b5e78d0d81048d52869b7318
AI,AI,,site/modules/Ichiban/ProcessIchiban.module.php,0a40e3c91a3a55c9a37428c6d194d0e5
SEO AI,SEO AI,,site/modules/Ichiban/ProcessIchiban.module.php,a94745b00e5ed823953a8c28ff741c2d
AI workspace is in development,Работното пространство AI е в процес на разработка,,site/modules/Ichiban/ProcessIchiban.module.php,58638440f29a5990eb547152e33298c6
"This page will become the AI area for SEO suggestions, metadata drafts, schema help, and report summaries. It uses Context AI Gateway when available, with Ichiban OpenRouter settings as fallback, and attaches exported Context files to test requests.","Тази страница ще се превърне в област AI за SEO предложения, чернови на метаданни, помощ за схеми и резюмета на отчети. Той използва Context AI Gateway, когато е наличен, с Ichiban OpenRouter настройки като резервен вариант и прикачва експортирани контекстни файлове към тестови заявки.",,site/modules/Ichiban/ProcessIchiban.module.php,ca9926f3094e9ef1e35e66768b217ab3
Configured,Конфигуриран,,site/modules/Ichiban/ProcessIchiban.module.php,61aa63eb3ac1c3408640463ee5fe8aa3
Provider: %s,Доставчик: %s,,site/modules/Ichiban/ProcessIchiban.module.php,4c2d04983cfbca7ad6fad0bae11b7618
Model: %s,Модел: %s,,site/modules/Ichiban/ProcessIchiban.module.php,33d0e5d99493052d203cd308fb3604df
Context files: %s,Контекстни файлове: %s,,site/modules/Ichiban/ProcessIchiban.module.php,2f86fdbafdbb907d769846547ecf8695
Open AI settings,Отворете настройките на AI,,site/modules/Ichiban/ProcessIchiban.module.php,a15876382b98ed526e73a6678d66c5fc
Test AI request,Тествайте AI заявка,,site/modules/Ichiban/ProcessIchiban.module.php,b9b6387278ff7b8ea04568bdc5725fa3
Run test,Изпълнете тест,,site/modules/Ichiban/ProcessIchiban.module.php,0b9171fc5e063b1e00b222d6b63bf733
AI request failed,AI заявката е неуспешна,,site/modules/Ichiban/ProcessIchiban.module.php,87ad7e70a6d54017a933389a756211ed
Model: %s · %d ms,Модел: %s · %d ms,,site/modules/Ichiban/ProcessIchiban.module.php,3b158020fa009a28c258d3e9b625c4be
"The provider returned an empty message body. Try another model, increase Max tokens, or reduce the Context files sent with the request.","Доставчикът върна празно тяло на съобщението. Опитайте друг модел, увеличете Макс. токени или намалете контекстните файлове, изпратени със заявката.",,site/modules/Ichiban/ProcessIchiban.module.php,d8113f4d1f649caa4b106d7991e41488
Audit suggestions,Предложения за одит,,site/modules/Ichiban/ProcessIchiban.module.php,81670a3d543b3cb8d20b73590dd404ae
Find practical SEO fixes from Context data.,Намерете практически SEO корекции от Context data.,,site/modules/Ichiban/ProcessIchiban.module.php,bc3f46852275ab8a7da99fc77f4ecb83
"Using the attached Context export, give me 5 practical SEO improvements for the current site in concise bullets. Mention which pages, templates, or fields you used.","Използвайки прикачения експорт на контекст, дайте ми 5 практични SEO подобрения за текущия сайт в кратки куршуми. Споменете кои страници, шаблони или полета сте използвали.",,site/modules/Ichiban/ProcessIchiban.module.php,e8ae2b3c6a0a742b12adc05ec70eabd6
